ID,Email,Name,Rep_Or_Director,Status,Region,Team_Currency,Team,Country
38999,rakita@indeed.com,Yvonne Akita,Rep,Active,Asia-Pac,JPY,Pineapple,Japan
3248,marcc@indeed.com,Amara Edouard,Director,Active,EMEA,EUR,Grape,France
16501,asaulgrain@indeed.com,Gabriella Saulgrain,Director,Active,EMEA,EUR,Cherry,France
19804,basselineau@indeed.com,Nadine Asselineau,Director,Active,EMEA,EUR,Strawberry,France
20788,jbeaufour@indeed.com,Brian Beaufour,Director,Active,EMEA,EUR,Blueberry,France
33650,myou@indeed.com,Tom You,Director,Active,EMEA,EUR,Orange,France
3247,sblondeau@indeed.com,Vanessa Blondeau,Director,Active,EMEA,EUR,Apple,France
5811,vdebenoist@indeed.com,Brian de,Director,Active,EMEA,EUR,Pineapple,France
6750,mkamil@indeed.com,Nicole Maslowski,Rep,Active,EMEA,GBP,Grape,UK
18976,skeating@indeed.com,Andrea Keating,Rep,Active,EMEA,GBP,Cherry,UK
31704,mauraw@indeed.com,James Walsh,Rep,Active,EMEA,GBP,Strawberry,UK
6668,drussell@indeed.com,Nathan Russell,Rep,Active,EMEA,GBP,Blueberry,UK
14872,jcavanagh@indeed.com,Rob Cavanagh,Rep,Active,EMEA,GBP,Orange,UK
19207,ckeegan@indeed.com,Srinivasa Keegan,Rep,Active,EMEA,GBP,Apple,UK
32942,hmetwally@indeed.com,Stephen Metwally,Rep,Active,EMEA,GBP,Pineapple,UK
10996,tomer@indeed.com,Lorenzo Omer,Rep,Active,EMEA,GBP,Grape,UK
17137,liamroche@indeed.com,Guttemberg Roche,Rep,Active,EMEA,GBP,Cherry,UK
3302,niall@indeed.com,Lexie O',Rep,Active,EMEA,GBP,Strawberry,UK
4573,donal@indeed.com,Timothy Carolan,Rep,Active,EMEA,GBP,Blueberry,UK
4827,georges@indeed.com,Angela Stevens,Rep,Active,EMEA,GBP,Orange,UK
5180,mboyle@indeed.com,Inga Boyle,Rep,Active,EMEA,GBP,Apple,UK
7230,kelleher@indeed.com,Koutarou Kelleher,Rep,Active,EMEA,GBP,Pineapple,UK
12550,ekinsella@indeed.com,Louis Kinsella,Rep,On Leave,EMEA,GBP,Grape,UK
13492,stking@indeed.com,Luke King,Rep,Active,EMEA,EUR,Cherry,EMEA
14641,lybrien@indeed.com,Sydni Brien,Rep,On Leave,EMEA,GBP,Strawberry,UK
17171,dclarke@indeed.com,Brandon Clarke,Rep,Active,EMEA,GBP,Blueberry,UK
19415,amartin@indeed.com,Steve Martin,Rep,Active,EMEA,GBP,Orange,UK
30156,ldavies@indeed.com,Danyelis Davies,Rep,On Leave,EMEA,GBP,Apple,UK
39563,rallen@indeed.com,Kuldeep Allen,Rep,Active,EMEA,GBP,Pineapple,UK
2735,pkinsella@indeed.com,JEANSLY Kinsella,Rep,Active,EMEA,GBP,Grape,UK
5586,grahamb@indeed.com,Maria Bolton,Rep,Active,EMEA,GBP,Cherry,UK
6341,lcotter@indeed.com,Maureen Cotter,Rep,Active,EMEA,GBP,Strawberry,UK
7151,dmckenna@indeed.com,Ian McKenna,Rep,Active,EMEA,GBP,Blueberry,UK
7396,petermaguire@indeed.com,Allison Maguire,Rep,Active,EMEA,GBP,Orange,UK
8135,lnotley@indeed.com,Joren Notley,Rep,Active,EMEA,GBP,Apple,UK
16509,obyrnes@indeed.com,Taishi Byrnes,Rep,On Leave,EMEA,GBP,Pineapple,UK
16576,gfleming@indeed.com,Lauren Fleming,Rep,Active,EMEA,GBP,Grape,UK
17726,ehedou@indeed.com,Aimee Hedou,Rep,Active,EMEA,GBP,Cherry,UK
20049,dgibbons@indeed.com,Kristina Gibbons,Rep,On Leave,EMEA,GBP,Strawberry,UK
33630,kcarr@indeed.com,Lionel Carr,Rep,Active,EMEA,GBP,Blueberry,UK
2043,kbermingham@indeed.com,Christopher Bermingham,Rep,Active,EMEA,GBP,Orange,UK
4171,jmadden@indeed.com,Angeli Madden,Rep,On Leave,EMEA,GBP,Apple,UK
6929,bsean@indeed.com,Mel Burford,Rep,Active,EMEA,GBP,Pineapple,UK
10887,laconnolly@indeed.com,Lea Connolly,Rep,Active,EMEA,GBP,Grape,UK
12773,ciodriscoll@indeed.com,Liana O'Driscoll,Rep,Active,EMEA,GBP,Cherry,UK
14123,gkearney@indeed.com,Robert Kearney,Rep,Active,EMEA,GBP,Strawberry,UK
18414,sylviat@indeed.com, Taylor,Rep,Active,EMEA,GBP,Blueberry,UK
19219,dmorakinyo@indeed.com,Jorel Morakinyo,Rep,Active,EMEA,GBP,Orange,UK
19914,phogan@indeed.com,Samuel Hogan,Rep,Active,EMEA,GBP,Apple,UK
30199,kmclaughlin@indeed.com,Christian McLaughlin,Rep,Active,EMEA,GBP,Pineapple,UK
34120,eoinm@indeed.com, Mooney,Rep,Active,EMEA,GBP,Grape,UK
3533,mwilson@indeed.com,Aman Wilson,Rep,Active,EMEA,GBP,Cherry,UK
15387,swall@indeed.com,Amie Wall,Rep,Active,EMEA,GBP,Strawberry,UK
17037,dobeirne@indeed.com,Joseph O,Rep,On Leave,EMEA,GBP,Blueberry,UK
17169,equinlan@indeed.com,Ryo Quinlan,Rep,Active,EMEA,GBP,Orange,UK
18625,dnestor@indeed.com,Damon Nestor,Rep,On Leave,EMEA,GBP,Apple,UK
19787,robertaa@indeed.com,Pieter Andaloro,Rep,Active,EMEA,GBP,Pineapple,UK
26244,bbowe@indeed.com,Junki Bowe,Rep,Active,EMEA,GBP,Grape,UK
30182,sophieg@indeed.com,Isabel Gallagher,Rep,Active,EMEA,GBP,Cherry,UK
7153,fcooney@indeed.com, Cooney,Rep,Active,EMEA,GBP,Strawberry,UK
9886,ofitzpatrick@indeed.com,Shota Fitzpatrick,Rep,Active,EMEA,GBP,Blueberry,UK
10365,anoneill@indeed.com,Max O'Neill,Rep,Active,EMEA,GBP,Orange,UK
12339,acarroll@indeed.com,Dan Carroll,Rep,Active,EMEA,GBP,Apple,UK
13510,nmclaughlin@indeed.com,Sean McLaughlin,Rep,on Leave,EMEA,GBP,Pineapple,UK
21198,daniellee@indeed.com,Jake Lee,Rep,Active,EMEA,GBP,Grape,UK
33629,lboutiche@indeed.com,Diana Boutiche,Rep,Active,EMEA,GBP,Cherry,UK
34378,mdempsey@indeed.com,Micky Dempsey,Rep,Active,EMEA,GBP,Strawberry,UK
5064,kdiver@indeed.com,Diana Diver,Rep,Active,EMEA,GBP,Blueberry,UK
13730,kspila@indeed.com,Jay Spila,Rep,Active,EMEA,GBP,Orange,UK
16577,slane@indeed.com,Shannon Lane,Rep,Active,EMEA,GBP,Apple,UK
17036,eclaffey@indeed.com,Cedric Claffey,Rep,Active,EMEA,GBP,Pineapple,UK
17038,lornaflynn@indeed.com,Alexandra Flynn,Rep,Active,EMEA,GBP,Grape,UK
34419,skirkwood@indeed.com,Reece Paul,Rep,Active,EMEA,GBP,Cherry,UK
36247,gbardsley@indeed.com,Taiki Bardsley,Rep,Active,EMEA,GBP,Strawberry,UK
6387,dwaldron@indeed.com,Issam Waldron,Rep,Active,EMEA,GBP,Blueberry,UK
6924,candrew@indeed.com,Saki Cregan,Rep,Active,EMEA,GBP,Orange,UK
9197,jkaufman@indeed.com,Daniel Kaufman,Rep,Active,EMEA,GBP,Apple,UK
9834,dbarnett@indeed.com,Elahdio Barnett,Rep,Active,EMEA,GBP,Pineapple,UK
10027,alanosh@indeed.com,Nana O,Rep,Active,EMEA,GBP,Grape,UK
19453,dkiernan@indeed.com,Agnieszka Kiernan,Rep,Active,EMEA,GBP,Cherry,UK
35579,eburke@indeed.com,Joey Burke,Rep,Active,EMEA,GBP,Strawberry,UK
2253,amandal@indeed.com,Shannon Lacey,Rep,Active,EMEA,GBP,Blueberry,UK
12200,keobrien@indeed.com,Yudai O'Brien,Rep,Active,EMEA,GBP,Orange,UK
13540,kmcknight@indeed.com,Whitney McKnight,Rep,Active,EMEA,GBP,Apple,UK
13321,mahonya@indeed.com,Kotoha Mahony,Rep,Active,EMEA,GBP,Pineapple,UK
14860,nlynch@indeed.com,Brianna Lynch,Rep,Active,EMEA,GBP,Grape,UK
17173,poconor@indeed.com,Paul O'Conor,Rep,Active,EMEA,GBP,Cherry,UK
18975,gbrennan@indeed.com,Zelda Brennan,Rep,Active,EMEA,GBP,Strawberry,UK
5176,daryl@indeed.com,Manuel Barrett,Rep,On Leave,EMEA,GBP,Blueberry,UK
6942,evaldas@indeed.com,Jose Kiaulevicius,Rep,Active,EMEA,GBP,Orange,UK
7057,dermot@indeed.com,Raphael Malone,Rep,Active,EMEA,GBP,Apple,UK
7135,sborwick@indeed.com,Azra Borwick,Rep,Active,EMEA,GBP,Pineapple,UK
15521,grusk@indeed.com,Jacqueline Rusk,Rep,Active,EMEA,GBP,Grape,UK
15524,dsargent@indeed.com,Takatoshi Sargent,Rep,Active,EMEA,GBP,Cherry,UK
19218,jnulty@indeed.com,Kim Nulty,Rep,Active,EMEA,GBP,Strawberry,UK
4648,ptwomey@indeed.com,MEGHNA Twomey,Rep,Active,EMEA,GBP,Blueberry,UK
7231,scostello@indeed.com,Fernando Costello,Rep,Active,EMEA,GBP,Orange,UK
7423,ainscough@indeed.com,Aoife Ainscough-Denton,Rep,Active,EMEA,GBP,Apple,UK
7412,mckinstry@indeed.com,Fouad McKinstry,Rep,On Leave,EMEA,GBP,Pineapple,UK
8968,jgernon@indeed.com,Charles Gernon,Rep,Active,EMEA,GBP,Grape,UK
9856,gmcguinness@indeed.com,Makiko Mc,Rep,Active,EMEA,GBP,Cherry,UK
16141,mosamuel@indeed.com,Chris Samuel,Rep,Active,EMEA,GBP,Strawberry,UK
4090,cormac@indeed.com,Luke O'Brien,Rep,Active,EMEA,GBP,Blueberry,UK
7328,ecoen@indeed.com,Ryan Coen,Rep,Active,EMEA,GBP,Orange,UK
7332,cennis@indeed.com,Max Ennis,Rep,Active,EMEA,GBP,Apple,UK
18973,gmccooey@indeed.com,Arif McCooey,Rep,Active,EMEA,GBP,Pineapple,UK
19203,gilesc@indeed.com,Martin Cooper,Rep,Active,EMEA,GBP,Grape,UK
20781,tfitzharris@indeed.com,Jess Broughan,Rep,Active,EMEA,GBP,Cherry,UK
7329,jkerr@indeed.com,Hiroki Kerr,Rep,Active,EMEA,GBP,Strawberry,UK
13483,adamlawlor@indeed.com,Yuki Lawlor,Rep,Active,EMEA,GBP,Blueberry,UK
14736,eohayes@indeed.com,Naoki Hayes,Rep,Active,EMEA,GBP,Orange,UK
15309,eduncan@indeed.com,Paul Duncan,Rep,Active,EMEA,GBP,Apple,UK
19767,doboyle@indeed.com,Ralyme O'Boyle,Rep,Active,EMEA,GBP,Pineapple,UK
5901,jerryb@indeed.com,Mathilde Brennan,Rep,Active,EMEA,GBP,Grape,UK
6938,okevin@indeed.com,Davey O'Shea,Rep,Active,EMEA,GBP,Cherry,UK
18391,jfitzsimons@indeed.com,Suguru Fitzsimons,Rep,Active,EMEA,GBP,Strawberry,UK
18411,rmcgrath@indeed.com,Andrew McGrath,Rep,Active,EMEA,GBP,Blueberry,UK
20782,mhughes@indeed.com,Christopher Hughes,Rep,Active,EMEA,GBP,Orange,UK
20786,asaunders@indeed.com,Saaya Saunders,Rep,Active,EMEA,GBP,Apple,UK
4642,dfortune@indeed.com,Lisa-Talina Fortune,Rep,Active,EMEA,GBP,Pineapple,UK
4921,keithmc@indeed.com,Ashley McConnell,Rep,Active,EMEA,GBP,Grape,UK
8972,skavanagh@indeed.com,Tiffany-Amber Kavanagh,Rep,Active,EMEA,GBP,Cherry,UK
13763,alambe@indeed.com,Tatsuki Lambe,Rep,On Leave,EMEA,GBP,Strawberry,UK
16485,mneary@indeed.com,Kevin Neary,Rep,Active,EMEA,GBP,Blueberry,UK
35140,dkeena@indeed.com,Mohnish Keena,Rep,Active,EMEA,GBP,Orange,UK
13392,healyr@indeed.com,Joe Healy,Rep,Active,EMEA,GBP,Apple,UK
16468,emullen@indeed.com,Hironori Mullen,Rep,Active,EMEA,GBP,Pineapple,UK
34418,kjohnston@indeed.com,Megan Johnston,Rep,Active,EMEA,GBP,Grape,UK
6926,thunderh@indeed.com,Jason Thunder,Rep,On Leave,EMEA,GBP,Cherry,UK
12746,ramsdenj@indeed.com,Joey Ramsden,Rep,Active,EMEA,GBP,Strawberry,UK
14929,pwharton@indeed.com,Madoka Wharton,Rep,Active,EMEA,GBP,Blueberry,UK
16575,doflaherty@indeed.com,Zoila O',Rep,Active,EMEA,GBP,Orange,UK
17504,dmurphy@indeed.com,Chris Murphy,Rep,Active,EMEA,GBP,Apple,EMEA
20773,kcoyle@indeed.com,Julie Coyle,Rep,On Leave,EMEA,GBP,Pineapple,UK
4285,jmcgilloway@indeed.com,Nicolas McGilloway,Rep,Active,EMEA,GBP,Grape,UK
7150,gmcdermott@indeed.com,Alexander McDermott,Rep,Active,EMEA,GBP,Cherry,UK
8133,mciara@indeed.com,Ryosuke Maguire,Rep,On Leave,EMEA,GBP,Strawberry,UK
9191,jroe@indeed.com,Hiroaki Roe,Rep,On Leave,EMEA,GBP,Blueberry,UK
10369,iaring@indeed.com,Merrilynn Ring,Rep,Active,EMEA,GBP,Orange,UK
11865,sacoles@indeed.com,Francisco Coles,Rep,Active,EMEA,GBP,Apple,UK
12742,slarkin@indeed.com,Vincent Larkin,Rep,Active,EMEA,GBP,Pineapple,UK
19113,rhodnett@indeed.com,Stephen Hodnett,Rep,Active,EMEA,GBP,Grape,UK
19796,gpatitucci@indeed.com,Jack Patitucci,Rep,Active,EMEA,GBP,Cherry,UK
34773,karlm@indeed.com,Takumi Murphy,Rep,Active,EMEA,GBP,Strawberry,UK
8332,bjames@indeed.com,Claire Brunning,Rep,Active,EMEA,GBP,Blueberry,UK
8840,srob@indeed.com,Marc Suart,Rep,Active,EMEA,GBP,Orange,UK
5622,samwalters@indeed.com,Eoin Walters,Rep,Active,EMEA,GBP,Apple,UK
10963,ccostain@indeed.com,Lewis Costain,Rep,Active,EMEA,GBP,Pineapple,UK
14671,aansbro@indeed.com,Ai Ansbro,Rep,Active,EMEA,GBP,Grape,UK
15059,lcalland@indeed.com,Sean Calland,Rep,Active,EMEA,GBP,Cherry,UK
6385,greig@indeed.com,Rosalba Malpass,Rep,Active,EMEA,GBP,Strawberry,UK
15860,gnixon@indeed.com,Camille Nixon,Rep,Active,EMEA,GBP,Blueberry,UK
17138,jbensusan@indeed.com,Ulises Bensusan,Rep,Active,EMEA,GBP,Orange,UK
18147,skisitu@indeed.com,An Kisitu,Rep,Active,EMEA,GBP,Apple,UK
19012,sshreeve@indeed.com,Fumiyo Shreeve,Rep,Active,EMEA,GBP,Pineapple,UK
9043,jperez@indeed.com,Hikaru Perez,Rep,Active,EMEA,GBP,Grape,UK
13064,madavey@indeed.com,Emily Davey,Rep,Active,EMEA,GBP,Cherry,UK
14672,aqrahman@indeed.com,Matthew Rahman,Rep,Active,EMEA,GBP,Strawberry,UK
10377,dkeane@indeed.com,Nikki Keane,Rep,Active,EMEA,GBP,Blueberry,UK
21342,jharding@indeed.com,Rik Harding,Rep,Active,EMEA,GBP,Orange,UK
12918,lgrainger@indeed.com,Marc Grainger,Rep,Active,EMEA,GBP,Apple,UK
34100,mharvey@indeed.com,Sojiro Harvey,Rep,Active,EMEA,GBP,Pineapple,UK
2797,charliecollins@indeed.com,Maurice-Pierre Collins,Rep,On Leave,EMEA,GBP,Grape,UK
12909,rbajwa@indeed.com,Marc Bajwa,Rep,Active,EMEA,GBP,Cherry,UK
13523,nchadwick@indeed.com,Rika Bacon,Rep,Active,EMEA,GBP,Strawberry,UK
14777,alprice@indeed.com,Anirban Price,Rep,Active,EMEA,GBP,Blueberry,UK
15058,jlush@indeed.com,Zachary Lush,Rep,Active,EMEA,GBP,Orange,UK
17047,hhaggerty@indeed.com,Sinead Haggerty,Rep,Active,EMEA,GBP,Apple,UK
2897,timm@indeed.com,Kosuke Moore,Director,Active,EMEA,GBP,Pineapple,UK
5061,josephs@indeed.com,Jon Stevenson,Director,On Leave,EMEA,GBP,Grape,UK
7759,christaylor@indeed.com,Christopher Taylor,Director,Active,EMEA,GBP,Cherry,UK
12205,eburgess@indeed.com,Alexander Burgess,Director,Active,EMEA,GBP,Strawberry,UK
4835,willp@indeed.com,Toshiki Palmer,Rep,Active,EMEA,GBP,Blueberry,UK
12058,ewingate@indeed.com,Moeno Wingate,Rep,Active,EMEA,GBP,Orange,UK
12206,pbrucesmythe@indeed.com,Gerry Bruce-Smythe,Rep,Active,EMEA,GBP,Apple,UK
12748,hannahcorey@indeed.com,Dylan Corey,Rep,Active,EMEA,GBP,Pineapple,UK
14245,shawkes@indeed.com,Sare Hawkes,Rep,Active,EMEA,GBP,Grape,UK
35989,sbyars@indeed.com,Rachael Byars,Rep,Active,EMEA,GBP,Cherry,UK
6526,rblaker@indeed.com,Emma Blaker,Rep,Active,EMEA,GBP,Strawberry,UK
16136,aiduffy@indeed.com,Sho Rose,Rep,Active,EMEA,GBP,Blueberry,UK
16460,amyhale@indeed.com,Enea Hale,Rep,Active,EMEA,GBP,Orange,UK
9483,jameskemp@indeed.com,Courtney Kemp,Rep,Active,EMEA,GBP,Apple,UK
11707,carlamcnamee@indeed.com,Vincent McNamee,Rep,Active,EMEA,GBP,Pineapple,UK
12059,awyatt@indeed.com,Matthew Wyatt,Rep,Active,EMEA,GBP,Grape,UK
19814,obainbridge@indeed.com,Shuhei Bainbridge,Rep,Active,EMEA,GBP,Cherry,UK
2312,mburns@indeed.com,Anais Burns,Rep,Active,EMEA,GBP,Strawberry,UK
5100,tobiasg@indeed.com,Jose Gugolz,Rep,Active,EMEA,GBP,Blueberry,UK
6810,mclaire@indeed.com,Pamela McGrane,Rep,Active,EMEA,GBP,Orange,UK
7061,jmoran@indeed.com,Andrew Moran,Rep,Active,EMEA,GBP,Apple,UK
8634,rfox@indeed.com,Mana Fox,Rep,Active,EMEA,GBP,Pineapple,UK
19337,adouglas@indeed.com,Tracy Douglas,Rep,On Leave,EMEA,GBP,Grape,UK
4929,carlb@indeed.com,Cecile Bramall,Rep,Active,EMEA,GBP,Cherry,UK
5668,lilyr@indeed.com,Guillaume Rogers,Rep,Active,EMEA,GBP,Strawberry,UK
7558,annadoyle@indeed.com,Jasmine Doyle,Rep,Active,EMEA,GBP,Blueberry,UK
15057,erawstron@indeed.com,Rob Rawstron,Rep,On Leave,EMEA,GBP,Orange,UK
33777,aharvey@indeed.com,Randall Harvey,Rep,Active,EMEA,GBP,Apple,UK
36390,jmagee@indeed.com,Danielle Magee,Rep,Active,EMEA,GBP,Pineapple,UK
4857,terry@indeed.com,Ines Obekho,Rep,Active,EMEA,GBP,Grape,UK
9879,dmccabe@indeed.com,Daiki McCabe,Rep,Active,EMEA,GBP,Cherry,UK
15865,smangera@indeed.com,Matthew Mangera,Rep,Active,EMEA,GBP,Strawberry,UK
20187,abrunning@indeed.com,Kaori Brunning,Rep,Active,EMEA,GBP,Blueberry,UK
27864,cknight@indeed.com,Susana Knight,Rep,Active,EMEA,GBP,Orange,UK
34754,bend@indeed.com,Paul Dixon,Rep,Active,EMEA,GBP,Apple,UK
714,gjustice@indeed.com,Jon Justice,Rep,Active,EMEA,GBP,Pineapple,UK
8637,dprewitt@indeed.com,Jeff Prewitt,Rep,Active,EMEA,GBP,Grape,UK
9127,amyryan@indeed.com,Collin Ryan,Rep,Active,EMEA,GBP,Cherry,UK
9376,emward@indeed.com,Camille Ward,Rep,Active,EMEA,GBP,Strawberry,UK
10116,lobirch@indeed.com,Ryo Birch,Rep,Active,EMEA,GBP,Blueberry,UK
13701,saminac@indeed.com,Marc Choudhury,Rep,Active,EMEA,GBP,Orange,UK
4798,alyssan@indeed.com,Julie Nathanson,Rep,Active,The Americas,USD,Apple,US
8507,akruzhilina@indeed.com,Cyril Kruzhilina,Rep,Active,The Americas,USD,Pineapple,US
11034,pmortimer@indeed.com,Kevin Mortimer,Rep,Active,The Americas,USD,Grape,US
15232,gjoachim@indeed.com,Shelby Joachim,Rep,Active,The Americas,USD,Cherry,US
18943,mmattis@indeed.com,Arata Mattis,Rep,Active,The Americas,USD,Strawberry,US
25983,jgilchrist@indeed.com,Soheir Gilchrist,Rep,Active,The Americas,USD,Blueberry,US
31971,jabaria@indeed.com,Paul Alexander,Rep,Active,The Americas,USD,Orange,US
5219,ajoao@indeed.com,Glen Gunning,Rep,Active,The Americas,USD,Apple,US
12717,jrosenstein@indeed.com,Hideyuki Rosenstein,Rep,Active,The Americas,USD,Pineapple,US
13586,lhughes@indeed.com,Daniel Neumann,Rep,Active,The Americas,USD,Grape,US
15396,dlogothetis@indeed.com,Haneef Logothetis,Rep,Active,The Americas,USD,Cherry,US
32828,spellone@indeed.com,Zach Pellone,Rep,Active,The Americas,USD,Strawberry,US
33621,shmiller@indeed.com,Philip Miller-Hoskey,Rep,Active,The Americas,USD,Blueberry,US
11490,babbott@indeed.com,Bosko Abbott,Rep,Active,The Americas,USD,Orange,US
12950,jespino@indeed.com,Bright Espino,Rep,Active,The Americas,USD,Apple,US
13208,vferry@indeed.com,Christopher Ferry,Rep,Active,The Americas,USD,Pineapple,US
18509,bvolpetti@indeed.com,Tracy Volpetti,Rep,Active,The Americas,USD,Grape,US
25809,amieg@indeed.com,Christian Gomez,Rep,Active,The Americas,USD,Cherry,US
26038,hschnepf@indeed.com,Katie Schnepf,Rep,Active,The Americas,USD,Strawberry,US
27413,bmeta@indeed.com,Anthony Meta,Rep,Active,The Americas,USD,Blueberry,US
28430,hgerman@indeed.com,Ed German,Rep,Active,The Americas,USD,Orange,US
33802,hjhavrish@indeed.com,Tony Havrish,Rep,Active,The Americas,USD,Apple,US
35874,bmontgomery@indeed.com,Takanori Montgomery,Rep,Active,The Americas,USD,Pineapple,US
5137,stephenz@indeed.com,Mohmad Zahn,Rep,Active,The Americas,USD,Grape,US
5225,jesseb@indeed.com,Bianca Berkowitz,Rep,Active,The Americas,USD,Cherry,US
9366,bsharkey@indeed.com,Micaiah Sharkey,Rep,Active,The Americas,USD,Strawberry,US
10078,cmacdonald@indeed.com,Ryosuke Macdonald,Rep,Active,The Americas,USD,Blueberry,US
10174,sdesantis@indeed.com,Sean Desantis,Rep,Active,The Americas,USD,Orange,US
11485,sminafra@indeed.com,Scott Minafra,Rep,Active,The Americas,USD,Apple,US
13204,tnovak@indeed.com,Ryuji Novak,Rep,Active,The Americas,USD,Pineapple,US
13748,lmutino@indeed.com,Connor Mutino,Rep,Active,The Americas,USD,Grape,US
30249,cdisanto@indeed.com,Sabina DiSanto,Rep,Active,The Americas,USD,Cherry,US
1583,michaelr@indeed.com,Canner Renzulli,Rep,Active,The Americas,USD,Strawberry,US
3498,mwatts@indeed.com,Yuto Watts,Rep,Active,The Americas,USD,Blueberry,US
4499,jcappiello@indeed.com,David Cappiello,Rep,Active,The Americas,USD,Orange,US
4598,jsaverine@indeed.com,Gregory Saverine,Rep,Active,The Americas,USD,Apple,US
5542,sherry@indeed.com,Lucas Gilronan,Rep,Active,The Americas,USD,Pineapple,US
6413,jbonilla@indeed.com,Taoufik Bonilla,Rep,Active,The Americas,USD,Grape,US
7067,sesquivel@indeed.com,Roger Esquivel,Rep,Active,The Americas,USD,Cherry,US
9297,mvocke@indeed.com,Sophia Vocke,Rep,Active,The Americas,USD,Strawberry,US
16315,rcurtin@indeed.com,Masato Curtin,Rep,Active,The Americas,USD,Blueberry,US
8703,gmurphy@indeed.com,Greg Murphy,Rep,Active,The Americas,USD,Orange,US
11415,nskorvanek@indeed.com,Justin Skorvanek,Rep,Active,The Americas,USD,Apple,US
11561,mcamus@indeed.com,Dan Camus,Rep,Active,The Americas,USD,Pineapple,US
17834,mpena@indeed.com,Fabien Pena,Rep,Active,The Americas,USD,Grape,US
19138,mhanania@indeed.com,Erica Hanania,Rep,Active,The Americas,USD,Cherry,US
21467,pyoung@indeed.com,Tyler Young,Rep,Active,The Americas,USD,Strawberry,US
24746,ndecosta@indeed.com,Amanda DeCosta,Rep,Active,The Americas,USD,Blueberry,US
27646,vrossetti@indeed.com,Mudiha Rossetti,Rep,Active,The Americas,USD,Orange,US
4356,dylanr@indeed.com,Laura Rich,Rep,Active,The Americas,USD,Apple,US
8375,kaitlynb@indeed.com,Sharon Barillas,Rep,Active,The Americas,USD,Pineapple,US
8514,sagostinelli@indeed.com,Alanna Agostinelli,Rep,Active,The Americas,USD,Grape,US
9784,cventura@indeed.com,Angelia Ventura,Rep,Active,The Americas,USD,Cherry,US
11560,agjuraj@indeed.com,Jose Gjuraj,Rep,Active,The Americas,USD,Strawberry,US
15423,gmaulucci@indeed.com,Aurelien Maulucci,Rep,Active,The Americas,USD,Blueberry,US
18093,kidelfonso@indeed.com,Brendan Idelfonso,Rep,Active,The Americas,USD,Orange,US
4283,jshapiro@indeed.com,Kenneth Shapiro,Rep,Active,The Americas,USD,Apple,US
17014,ahatton@indeed.com,Malik Hatton,Rep,Active,The Americas,USD,Pineapple,US
19070,aandreaggi@indeed.com,Joseph Andreaggi,Rep,Active,The Americas,USD,Grape,US
26542,pdavidow@indeed.com,Paul Davidow,Rep,Active,The Americas,USD,Cherry,US
31835,crissyp@indeed.com,Lea Peterson,Rep,Active,The Americas,USD,Strawberry,US
8946,enzo@indeed.com,Tyler Papallo,Rep,Active,The Americas,USD,Blueberry,US
